src,src_pagerank,src_betweenness,src_closeness,src_triangle_count,dst,dst_pagerank,dst_betweenness,dst_closeness,weight
camelcase-keys,0.2003883155366176,0,1.5,1,camelcase,0.34809090973241336,0,0,0.5
boxen,0.17728516865079363,0,0.6060606060606061,2,camelcase,0.34809090973241336,0,0,0.125
yargs-parser,0.17131223657521077,0,0.8333333333333334,2,camelcase,0.34809090973241336,0,0,0.5
yargs,0.3009511348710317,0,0.3798449612403101,3,camelcase,0.34809090973241336,0,0,0.08333333333333333
wbuf,0.21827332546875,0,2,1,minimalistic-assert,0.47487380729166667,0,0,1
asn1.js,0.18359786822386676,0.3333333333333333,1.3333333333333333,0,minimalistic-assert,0.47487380729166667,0,0,0.3333333333333333
des.js,0.20562154573311747,0,1.5,1,minimalistic-assert,0.47487380729166667,0,0,0.5
rc,0.6665541360144637,8,1.25,1,strip-json-comments,0.3834237856286999,0,0,0.25
eslint,0.15,0,0.4568345323741007,8,strip-json-comments,0.3834237856286999,0,0,0.03125
shush,0.1585,0,1.5,0,strip-json-comments,0.3834237856286999,0,0,0.5
jshint,0.1925,0,0.46875,1,strip-json-comments,0.3834237856286999,0,0,0.125
config-chain,0.16726847098214284,0,1.5,1,ini,0.41362376702750947,0,0,0.5
nconf,0.1585,0,0.29508196721311475,0,ini,0.41362376702750947,0,0,0.25
npmconf,0.18284263392857145,0,0.7619047619047619,1,ini,0.41362376702750947,0,0,0.1111111111111111
rc,0.6665541360144637,8,1.25,1,ini,0.41362376702750947,0,0,0.25
mem-fs-editor,0.1536748608763032,0,0.4936708860759494,6,deep-extend,0.3046854133759527,0,0,0.1
rc,0.6665541360144637,8,1.25,1,deep-extend,0.3046854133759527,0,0,0.25
istanbul,0.15,0,0.25531914893617025,4,esprima,0.5319837363216862,0,0,0.07142857142857142
redeyed,0.22809437308035715,0,2,0,esprima,0.5319837363216862,0,0,1
webpack,0.15,0,0.21628092577813246,4,esprima,0.5319837363216862,0,0,0.06666666666666667
ast-query,0.21530813873626373,0,0.5151515151515151,2,esprima,0.5319837363216862,0,0,0.2
escodegen,0.20529742470452725,0,0.7058823529411764,2,esprima,0.5319837363216862,0,0,0.2
js-yaml,0.23312141326530614,0,1,2,esprima,0.5319837363216862,0,0,0.5
body-parser,0.21074628555253624,0,0.7037037037037037,7,iconv-lite,0.5279724132087322,0,0,0.1
raw-body,0.23382440919384057,0,1.3333333333333333,2,iconv-lite,0.5279724132087322,0,0,0.3333333333333333
encoding,0.24576954427083333,0,2,0,iconv-lite,0.5279724132087322,0,0,1
libmime,0.27108325892857144,2,1.3333333333333333,4,iconv-lite,0.5279724132087322,0,0,0.3333333333333333
grunt,0.15255,0,0.2909930715935335,9,iconv-lite,0.5279724132087322,0,0,0.0625
is-unc-path,0.4051635312476383,1,2,0,unc-path-regex,0.49438900156049254,0,0,1
grunt-legacy-util,0.15810421875,0,0.5333333333333333,2,hooker,0.23857608660714286,0,0,0.14285714285714285
grunt-legacy-log,0.15810421875,0,0.8888888888888888,3,hooker,0.23857608660714286,0,0,0.2
grunt-contrib-jshint,0.15,0,0.35714285714285715,0,hooker,0.23857608660714286,0,0,0.3333333333333333
grunt-legacy-util,0.15810421875,0,0.5333333333333333,2,getobject,0.16919836941964286,0,0,0.14285714285714285
grunt-legacy-util,0.15810421875,0,0.5333333333333333,2,exit,0.27019829129464285,0,0,0.14285714285714285
grunt,0.15255,0,0.2909930715935335,9,exit,0.27019829129464285,0,0,0.0625
jshint,0.1925,0,0.46875,1,exit,0.27019829129464285,0,0,0.125
cli,0.17045312499999998,0,0.46153846153846156,1,exit,0.27019829129464285,0,0,0.5
grunt,0.15255,0,0.2909930715935335,9,grunt-known-options,0.19224324023437497,0,0,0.0625
grunt-cli,0.16065421875,0,0.28750000000000003,4,grunt-known-options,0.19224324023437497,0,0,0.25
benchmark,0.19501610741566805,0,1.5,0,platform,0.2525035988984122,0,0,0.5
helmet-csp,0.1615909090909091,0,0.6818181818181819,0,platform,0.2525035988984122,0,0,0.14285714285714285
superagent,0.21375,0,0.625,1,component-emitter,0.2381950798408995,0,0,0.09090909090909091
socket.io-client,0.19385245935415227,1,0.5223880597014925,10,component-emitter,0.2381950798408995,0,0,0.09090909090909091
engine.io-client,0.16497611857184682,0,0.6578947368421053,4,component-emitter,0.2381950798408995,0,0,0.08333333333333333
socket.io-parser,0.26480063185687097,4.5,0.8181818181818181,6,component-emitter,0.2381950798408995,0,0,0.2
socket.io-parser,0.26480063185687097,4.5,0.8181818181818181,6,json3,0.19501610741566805,0,0,0.2
socket.io-client,0.19385245935415227,1,0.5223880597014925,10,backo2,0.16497611857184682,0,0,0.09090909090909091
socket.io-client,0.19385245935415227,1,0.5223880597014925,10,to-array,0.16497611857184682,0,0,0.09090909090909091
better-assert,0.5749678770238945,3,2,0,callsite,0.6387226954703104,0,0,1
socket.io-client,0.19385245935415227,1,0.5223880597014925,10,object-component,0.16497611857184682,0,0,0.09090909090909091
socket.io-client,0.19385245935415227,1,0.5223880597014925,10,component-bind,0.16497611857184682,0,0,0.09090909090909091
engine.io-client,0.16497611857184682,0,0.6578947368421053,4,yeast,0.16168580839883911,0,0,0.08333333333333333
engine.io-client,0.16497611857184682,0,0.6578947368421053,4,component-inherit,0.16168580839883911,0,0,0.08333333333333333
engine.io-parser,0.19148420139975933,0,1,0,utf8,0.17712355991056505,0,0,0.16666666666666666
engine.io-parser,0.19148420139975933,0,1,0,blob,0.17712355991056505,0,0,0.16666666666666666
engine.io-parser,0.19148420139975933,0,1,0,base64-arraybuffer,0.17712355991056505,0,0,0.16666666666666666
engine.io-parser,0.19148420139975933,0,1,0,arraybuffer.slice,0.17712355991056505,0,0,0.16666666666666666
engine.io-parser,0.19148420139975933,0,1,0,after,0.1892154481484123,0,0,0.16666666666666666
win-detect-browsers,0.17070901041666664,0,0.33891213389121344,1,after,0.1892154481484123,0,0,0.08333333333333333
engine.io-client,0.16497611857184682,0,0.6578947368421053,4,xmlhttprequest-ssl,0.16168580839883911,0,0,0.08333333333333333
ws,0.19998420139975934,0,1.5,0,ultron,0.2349831797316952,0,0,0.5
ws,0.19998420139975934,0,1.5,0,options,0.2349831797316952,0,0,0.5
engine.io-client,0.16497611857184682,0,0.6578947368421053,4,has-cors,0.16168580839883911,0,0,0.08333333333333333
engine.io,0.1753285307827237,0,0.5757575757575757,1,base64id,0.17979839300092015,0,0,0.2
mongoose,0.15,0,0.5283018867924528,2,sliced,0.19475781250000002,0,0,0.08333333333333333
mquery,0.160625,0,1,2,sliced,0.19475781250000002,0,0,0.25
mongoose,0.15,0,0.5283018867924528,2,regexp-clone,0.19475781250000002,0,0,0.08333333333333333
mquery,0.160625,0,1,2,regexp-clone,0.19475781250000002,0,0,0.25
mongoose,0.15,0,0.5283018867924528,2,muri,0.160625,0,0,0.08333333333333333
sequelize,0.15,0,0.8695652173913044,2,bluebird,0.6545823838838544,0,0,0.0625
table,0.153984375,0,0.6428571428571428,4,bluebird,0.6545823838838544,0,0,0.125
uncss,0.1925,0,0.3221649484536082,0,bluebird,0.6545823838838544,0,0,0.1111111111111111
request-promise,0.15,0,0.3286384976525822,0,bluebird,0.6545823838838544,0,0,0.3333333333333333
karma,0.15,0,0.2646370023419204,2,bluebird,0.6545823838838544,0,0,0.043478260869565216
mquery,0.160625,0,1,2,bluebird,0.6545823838838544,0,0,0.25
npm-check-updates,0.15,0,0.3180555555555556,6,bluebird,0.6545823838838544,0,0,0.05555555555555555
foreachasync,0.3397872007533482,2,2,0,bluebird,0.6545823838838544,0,0,1
retry-as-promised,0.15796875,0,1,1,bluebird,0.6545823838838544,0,0,0.5
waterline,0.1784835,0,0.3,11,bluebird,0.6545823838838544,0,0,0.1111111111111111
mongoose,0.15,0,0.5283018867924528,2,mpromise,0.160625,0,0,0.08333333333333333
mongoose,0.15,0,0.5283018867924528,2,mpath,0.160625,0,0,0.08333333333333333
require_optional,0.23309192708333334,0,1.5,0,resolve-from,0.3145074283854166,0,0,0.5
require-uncached,0.153984375,0,0.7142857142857143,0,resolve-from,0.3145074283854166,0,0,0.5
mongodb-core,0.19551041666666666,0,0.8333333333333334,0,bson,0.24371692708333334,0,0,0.5
mongoose,0.15,0,0.5283018867924528,2,bson,0.24371692708333334,0,0,0.08333333333333333
mongodb,0.160625,0,0.5599999999999999,0,es6-promise,0.20826041666666664,0,0,0.3333333333333333
nodemon,0.15,0,0.23227917121046893,0,es6-promise,0.20826041666666664,0,0,0.1
mongoose,0.15,0,0.5283018867924528,2,kareem,0.160625,0,0,0.08333333333333333
mongoose,0.15,0,0.5283018867924528,2,hooks-fixed,0.160625,0,0,0.08333333333333333
winston,0.23584724930555556,0,1,6,stack-trace,0.17863859455853173,0,0,0.14285714285714285
winston,0.23584724930555556,0,1,6,pkginfo,0.21107751053075394,0,0,0.14285714285714285
prompt,0.22902152499999998,0,0.379746835443038,5,pkginfo,0.21107751053075394,0,0,0.16666666666666666
cliff,0.1585,0,0.625,4,eyes,0.22354692789186506,0,0,0.3333333333333333
winston,0.23584724930555556,0,1,6,eyes,0.22354692789186506,0,0,0.14285714285714285
winston,0.23584724930555556,0,1,6,cycle,0.17863859455853173,0,0,0.14285714285714285
mv,0.1843134375,0,0.375,0,ncp,0.2330890287210648,0,0,0.3333333333333333
utile,0.2178839159722222,4,0.4222222222222223,1,ncp,0.2330890287210648,0,0,0.16666666666666666
utile,0.2178839159722222,4,0.4222222222222223,1,i,0.1808668880960648,0,0,0.16666666666666666
tape,0.15,0,0.49180327868852464,4,deep-equal,0.2735353663569344,0,0,0.08333333333333333
nock,0.15,0,0.7777777777777777,0,deep-equal,0.2735353663569344,0,0,0.125
utile,0.2178839159722222,4,0.4222222222222223,1,deep-equal,0.2735353663569344,0,0,0.16666666666666666
http-assert,0.15554347826086956,0,0.8333333333333334,1,deep-equal,0.2735353663569344,0,0,0.5
forever,0.15,0,0.20815264527320038,6,timespan,0.1585,0,0,0.06666666666666667
shush,0.1585,0,1.5,0,caller,0.2173625,0,0,0.5
optionator,0.18887828365169987,0,1.1666666666666667,3,wordwrap,0.30429858555795564,0,0,0.16666666666666666
optimist,0.27866749611801245,0,1.5,1,wordwrap,0.30429858555795564,0,0,0.5
istanbul,0.15,0,0.25531914893617025,4,wordwrap,0.30429858555795564,0,0,0.07142857142857142
yargs,0.3009511348710317,0,0.3798449612403101,3,y18n,0.17131223657521077,0,0,0.08333333333333333
yargs,0.3009511348710317,0,0.3798449612403101,3,window-size,0.17131223657521077,0,0,0.08333333333333333
yargs,0.3009511348710317,0,0.3798449612403101,3,require-main-filename,0.17131223657521077,0,0,0.08333333333333333
pkg-conf,0.17131223657521077,0,0.5172413793103449,0,symbol,0.1864038502722323,0,0,0.25
lcid,0.29561540108892914,1,2,0,invert-kv,0.4012730909255897,0,0,1
nconf,0.1585,0,0.29508196721311475,0,secure-keys,0.18368125000000002,0,0,0.25
event-stream,0.36487170238095235,9,1.1428571428571428,4,duplexer,0.4439708881441326,0,0,0.14285714285714285
gzip-size,0.19657064999999999,0,2,0,duplexer,0.4439708881441326,0,0,1
stream-combiner,0.19430584957482994,0,1.5,2,duplexer,0.4439708881441326,0,0,0.5
event-stream,0.36487170238095235,9,1.1428571428571428,4,map-stream,0.19430584957482994,0,0,0.14285714285714285
event-stream,0.36487170238095235,9,1.1428571428571428,4,from,0.19430584957482994,0,0,0.14285714285714285
broadway,0.21062625000000001,3,0.8571428571428571,0,understudy,0.2096774375,0,0,0.3333333333333333
create-servers,0.2096774375,0,1.5,0,errs,0.2391129109375,0,0,0.5
create-servers,0.2096774375,0,1.5,0,connected,0.2391129109375,0,0,0.5
flatiron,0.1585,0,0.3225806451612903,1,director,0.18368125000000002,0,0,0.25
prompt,0.22902152499999998,0,0.379746835443038,5,revalidator,0.1824389159722222,0,0,0.16666666666666666
dom-serialize,0.15554347826086956,0,1.25,0,void-elements,0.19700715579710143,0,0,0.25
jade,0.16416666666666666,0,0.2777777777777778,4,void-elements,0.19700715579710143,0,0,0.1
uglify-js,0.3002330560515873,0,0.29508196721311475,4,uglify-to-browserify,0.21379952441096228,0,0,0.25
css,0.34858331597222214,4,0.8,1,urix,0.2716781151801215,0,0,0.25
source-map-resolve,0.2240739546440972,0,1.25,1,urix,0.2716781151801215,0,0,0.25
source-map-resolve,0.2240739546440972,0,1.25,1,resolve-url,0.1976041605360243,0,0,0.25
source-map-resolve,0.2240739546440972,0,1.25,1,atob,0.1976041605360243,0,0,0.25
source-map-resolve,0.2240739546440972,0,1.25,1,source-map-url,0.1976041605360243,0,0,0.25
jstransformer,0.16395416666666668,0,1,0,is-promise,0.2907690420744619,0,0,0.5
run-async,0.16727450348307563,0,1,2,is-promise,0.2907690420744619,0,0,0.5
character-parser,0.16395416666666668,0,2,0,is-regex,0.33090700520833327,0,0,1
es-abstract,0.19551041666666666,0,0.875,2,is-regex,0.33090700520833327,0,0,0.25
mocha,0.15,0,0.24619289340101524,2,growl,0.16416666666666666,0,0,0.1111111111111111
mocha,0.15,0,0.24619289340101524,2,diff,0.17669219894688643,0,0,0.1111111111111111
yeoman-environment,0.17688790051523567,0,0.39673913043478265,16,diff,0.17669219894688643,0,0,0.08333333333333333
backbone,0.15,0,2,0,underscore,0.5934034086764218,0,0,1
cordova-common,0.17417187499999998,0,0.5769230769230769,13,underscore,0.5934034086764218,0,0,0.08333333333333333
cordova,0.15,0,0.25163398692810457,7,underscore,0.5934034086764218,0,0,0.14285714285714285
dep-graph,0.15595758928571427,0,2,1,underscore,0.5934034086764218,0,0,1
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,underscore,0.5934034086764218,0,0,0.041666666666666664
nomnom,0.22800235912152775,0,0.5555555555555556,0,underscore,0.5934034086764218,0,0,0.5
weinre,0.17630277777777775,0,0.4411764705882353,0,underscore,0.5934034086764218,0,0,0.3333333333333333
gulp-uglify,0.15,0,0.29381443298969073,2,uglify-save-license,0.1659375,0,0,0.125
gulp-uglify,0.15,0,0.29381443298969073,2,deap,0.1659375,0,0,0.125
cordova,0.15,0,0.25163398692810457,7,q,0.3673916488095238,0,0,0.14285714285714285
cordova-common,0.17417187499999998,0,0.5769230769230769,13,q,0.3673916488095238,0,0,0.08333333333333333
cordova-serve,0.15595758928571427,0,0.45081967213114754,1,q,0.3673916488095238,0,0,0.25
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,q,0.3673916488095238,0,0,0.041666666666666664
coa,0.17386692665816328,0,2,0,q,0.3673916488095238,0,0,1
jsdom,0.1805019863209707,0,0.3682170542635659,4,xml-name-validator,0.15958789826221956,0,0,0.0625
whatwg-url,0.15958789826221956,0,1.5,1,webidl-conversions,0.22740831085987578,0,0,0.5
jsdom,0.1805019863209707,0,0.3682170542635659,4,webidl-conversions,0.22740831085987578,0,0,0.0625
whatwg-url,0.15958789826221956,0,1.5,1,tr46,0.21782041259765622,0,0,0.5
jsdom,0.1805019863209707,0,0.3682170542635659,4,symbol-tree,0.15958789826221956,0,0,0.0625
svgo,0.19655116071428572,0,0.4181818181818182,0,sax,0.4568884093697876,0,0,0.14285714285714285
xml2js,0.181875,0,1.5,2,sax,0.4568884093697876,0,0,0.5
jsdom,0.1805019863209707,0,0.3682170542635659,4,sax,0.4568884093697876,0,0,0.0625
elementtree,0.16829476376488092,0,2,1,sax,0.4568884093697876,0,0,1
aws-sdk,0.15,0,1.25,2,sax,0.4568884093697876,0,0,0.25
stylus,0.15,0,0.4444444444444444,0,sax,0.4568884093697876,0,0,0.16666666666666666
jsdom,0.1805019863209707,0,0.3682170542635659,4,parse5,0.15958789826221956,0,0,0.0625
jsdom,0.1805019863209707,0,0.3682170542635659,4,nwmatcher,0.15958789826221956,0,0,0.0625
optionator,0.18887828365169987,0,1.1666666666666667,3,fast-levenshtein,0.17675775685065745,0,0,0.16666666666666666
levn,0.17675775685065745,0,1.5,3,prelude-ls,0.4659640789092887,0,0,0.5
type-check,0.25187247508610205,0,2,3,prelude-ls,0.4659640789092887,0,0,1
optionator,0.18887828365169987,0,1.1666666666666667,3,prelude-ls,0.4659640789092887,0,0,0.16666666666666666
optionator,0.18887828365169987,0,1.1666666666666667,3,deep-is,0.17675775685065745,0,0,0.16666666666666666
escodegen,0.20529742470452725,0,0.7058823529411764,2,esutils,0.49332189507169466,0,0,0.2
babel-types,1.1941806195879947,0,0.38571428571428573,61,esutils,0.49332189507169466,0,0,0.2
babel-code-frame,0.2119012470760427,0,0.5714285714285714,4,esutils,0.49332189507169466,0,0,0.2
eslint,0.15,0,0.4568345323741007,8,esutils,0.49332189507169466,0,0,0.03125
doctrine,0.153984375,0,1.5,1,esutils,0.49332189507169466,0,0,0.5
escodegen,0.20529742470452725,0,0.7058823529411764,2,estraverse,0.2992566772063874,0,0,0.2
eslint,0.15,0,0.4568345323741007,8,estraverse,0.2992566772063874,0,0,0.03125
escope,0.153984375,0,0.6666666666666666,3,estraverse,0.2992566772063874,0,0,0.25
esrecurse,0.1827216796875,0,1.5,1,estraverse,0.2992566772063874,0,0,0.5
cssstyle,0.15958789826221956,0,2,1,cssom,0.29522872345753204,0,0,1
jsdom,0.1805019863209707,0,0.3682170542635659,4,cssom,0.29522872345753204,0,0,0.0625
broccoli-funnel,0.20036249999999997,0,0.49253731343283585,6,array-equal,0.17378024201221953,0,0,0.08333333333333333
jsdom,0.1805019863209707,0,0.3682170542635659,4,array-equal,0.17378024201221953,0,0,0.0625
jsdom,0.1805019863209707,0,0.3682170542635659,4,abab,0.15958789826221956,0,0,0.0625
domutils,0.23529616186298077,0,1,2,domelementtype,0.5834661934622039,0,0,0.5
dom-serializer,0.28050285511273754,0,1.5,2,domelementtype,0.5834661934622039,0,0,0.5
htmlparser2,0.2761684238209707,0,0.6842105263157895,3,domelementtype,0.5834661934622039,0,0,0.2
domhandler,0.19694456881410255,0,2,1,domelementtype,0.5834661934622039,0,0,1
htmlparser2,0.2761684238209707,0,0.6842105263157895,3,entities,0.3777402281789077,0,0,0.2
dom-serializer,0.28050285511273754,0,1.5,2,entities,0.3777402281789077,0,0,0.5
markdown-it,0.18295875,0,1,1,entities,0.3777402281789077,0,0,0.2
cheerio,0.21530813873626373,0,0.301994301994302,2,entities,0.3777402281789077,0,0,0.16666666666666666
css-select,0.1805019863209707,0,0.7272727272727273,1,boolbase,0.3484148938301282,0,0,0.25
nth-check,0.18835159304887822,0,2,1,boolbase,0.3484148938301282,0,0,1
css-select,0.1805019863209707,0,0.7272727272727273,1,css-what,0.18835159304887822,0,0,0.25
passport,0.15,0,1.5,0,pause,0.21375,0,0,0.5
passport,0.15,0,1.5,0,passport-strategy,0.21375,0,0,0.5
socks,0.1682142857142857,0,1.5,0,smart-buffer,0.2214910714285714,0,0,0.5
socks,0.1682142857142857,0,1.5,0,ip,0.2214910714285714,0,0,0.5
nodemailer-shared,0.6356953124999999,2,2,7,nodemailer-fetch,0.7217189174107141,0,0,1
buildmail,0.2214910714285714,2,1,4,nodemailer-fetch,0.7217189174107141,0,0,0.16666666666666666
nodemailer-smtp-pool,0.1682142857142857,0,1,2,nodemailer-wellknown,0.24532142857142855,0,0,0.3333333333333333
nodemailer-smtp-transport,0.1682142857142857,0,1,2,nodemailer-wellknown,0.24532142857142855,0,0,0.3333333333333333
buildmail,0.2214910714285714,2,1,4,libqp,0.2581848251488095,0,0,0.16666666666666666
libmime,0.27108325892857144,2,1.3333333333333333,4,libqp,0.2581848251488095,0,0,0.3333333333333333
libmime,0.27108325892857144,2,1.3333333333333333,4,libbase64,0.2581848251488095,0,0,0.3333333333333333
buildmail,0.2214910714285714,2,1,4,libbase64,0.2581848251488095,0,0,0.16666666666666666
buildmail,0.2214910714285714,2,1,4,addressparser,0.18137790178571425,0,0,0.16666666666666666
gulp-sass,0.15,0,0.2591549295774648,2,node-sass,0.1755,0,0,0.2
redis,0.15,0,1.3333333333333333,0,redis-parser,0.1925,0,0,0.3333333333333333
redis,0.15,0,1.3333333333333333,0,redis-commands,0.1925,0,0,0.3333333333333333
redis,0.15,0,1.3333333333333333,0,double-ended-queue,0.1925,0,0,0.3333333333333333
joi,0.2677138157894737,0,1.25,9,isemail,0.20688918585526317,0,0,0.25
hapi,0.15,0,0.7073170731707318,31,items,0.1789111842105263,0,0,0.05263157894736842
statehood,0.15671052631578947,0,0.8333333333333334,12,items,0.1789111842105263,0,0,0.16666666666666666
hapi,0.15,0,0.7073170731707318,31,shot,0.15671052631578947,0,0,0.05263157894736842
hapi,0.15,0,0.7073170731707318,31,peekaboo,0.15671052631578947,0,0,0.05263157894736842
babel-code-frame,0.2119012470760427,0,0.5714285714285714,4,js-tokens,0.5198025524277997,0,0,0.2
loose-envify,0.3927013800809627,1,2,1,js-tokens,0.5198025524277997,0,0,1
fbjs,0.1925,0,0.5769230769230769,1,ua-parser-js,0.18199305555555556,0,0,0.16666666666666666
browser-sync,0.15,0,0.3109815354713314,8,ua-parser-js,0.18199305555555556,0,0,0.037037037037037035
isomorphic-fetch,0.17727083333333332,0,0.6666666666666666,0,whatwg-fetch,0.22534010416666667,0,0,0.5
babel-polyfill,0.15,0,1.3333333333333333,1,core-js,3.3885572217414492,0,0,0.3333333333333333
babel-runtime,3.7016796235476606,32.00000000000003,2,76,core-js,3.3885572217414492,0,0,1
fbjs,0.1925,0,0.5769230769230769,1,core-js,3.3885572217414492,0,0,0.16666666666666666
babel-register,0.15835452946738587,0,0.39285714285714285,4,core-js,3.3885572217414492,0,0,0.125
karma,0.15,0,0.2646370023419204,2,core-js,3.3885572217414492,0,0,0.043478260869565216
karma,0.15,0,0.2646370023419204,2,isbinaryfile,0.15554347826086956,0,0,0.043478260869565216
http-proxy,0.19026867667356795,0,1.5,0,requires-port,0.23086418758626637,0,0,0.5
http-proxy,0.19026867667356795,0,1.5,0,eventemitter3,0.23086418758626637,0,0,0.5
expand-braces,0.15554347826086956,0,0.34090909090909094,0,array-slice,0.19407065217391306,0,0,0.3333333333333333
dom-serialize,0.15554347826086956,0,1.25,0,ent,0.1830529891304348,0,0,0.25
dom-serialize,0.15554347826086956,0,1.25,0,custom-event,0.1830529891304348,0,0,0.25
karma,0.15,0,0.2646370023419204,2,di,0.15554347826086956,0,0,0.043478260869565216
compression,0.1882409877232143,0,0.7857142857142857,0,bytes,0.2608246317262174,0,0,0.16666666666666666
body-parser,0.21074628555253624,0,0.7037037037037037,7,bytes,0.2608246317262174,0,0,0.1
raw-body,0.23382440919384057,0,1.3333333333333333,2,bytes,0.2608246317262174,0,0,0.3333333333333333
serve-index,0.1547222222222222,0,0.7647058823529411,1,batch,0.17433117667356796,0,0,0.14285714285714285
karma,0.15,0,0.2646370023419204,2,batch,0.17433117667356796,0,0,0.043478260869565216
mysql,0.15,0,0.6428571428571428,0,bignumber.js,0.21375,0,0,0.5
url-parse-lax,0.1817766834694534,0,2,0,prepend-http,0.30451018094903537,0,0,1
got,0.44865396611460995,21,0.8095238095238095,2,unzip-response,0.1817766834694534,0,0,0.08333333333333333
got,0.44865396611460995,21,0.8095238095238095,2,timed-out,0.1817766834694534,0,0,0.08333333333333333
got,0.44865396611460995,21,0.8095238095238095,2,node-status-codes,0.1817766834694534,0,0,0.08333333333333333
got,0.44865396611460995,21,0.8095238095238095,2,lowercase-keys,0.1817766834694534,0,0,0.08333333333333333
got,0.44865396611460995,21,0.8095238095238095,2,is-retry-allowed,0.1817766834694534,0,0,0.08333333333333333
got,0.44865396611460995,21,0.8095238095238095,2,is-redirect,0.1817766834694534,0,0,0.08333333333333333
got,0.44865396611460995,21,0.8095238095238095,2,is-plain-obj,0.1817766834694534,0,0,0.08333333333333333
got,0.44865396611460995,21,0.8095238095238095,2,duplexer3,0.1817766834694534,0,0,0.08333333333333333
create-error-class,0.1817766834694534,0,2,0,capture-stack-trace,0.30451018094903537,0,0,1
update-notifier,0.19260119047619045,0,0.3563218390804597,4,is-npm,0.17728516865079363,0,0,0.16666666666666666
buffer-to-vinyl,0.1853414129772725,2.366666666666667,0.6363636363636364,1,uuid,0.321244455417822,0,0,0.25
configstore,0.19643546626984126,0,0.7894736842105263,5,uuid,0.321244455417822,0,0,0.1111111111111111
tempfile,0.2666889604512117,2,1.5,0,uuid,0.321244455417822,0,0,0.5
dot-prop,0.23423750633818344,0,2,0,is-obj,0.3838114415010098,0,0,1
caw,0.16338107531552193,0,0.5555555555555556,1,is-obj,0.3838114415010098,0,0,0.25
boxen,0.17728516865079363,0,0.6060606060606061,2,filled-array,0.16883654916914684,0,0,0.125
boxen,0.17728516865079363,0,0.6060606060606061,2,cli-boxes,0.16883654916914684,0,0,0.125
nodemon,0.15,0,0.23227917121046893,0,undefsafe,0.16275,0,0,0.1
nodemon,0.15,0,0.23227917121046893,0,ignore-by-default,0.16275,0,0,0.1
inquirer,0.20799453398593165,0,0.6170212765957447,20,rx,0.16359964260677243,0,0,0.07692307692307693
maxmin,0.21915599999999996,2,0.5833333333333334,2,figures,0.34807658694270993,0,0,0.25
inquirer,0.20799453398593165,0,0.6170212765957447,20,figures,0.34807658694270993,0,0,0.07692307692307693
yo,0.15,0,0.353021978021978,20,figures,0.34807658694270993,0,0,0.03571428571428571
logalot,0.3137711127232143,6,0.2109090909090909,0,figures,0.34807658694270993,0,0,0.5
inquirer,0.20799453398593165,0,0.6170212765957447,20,cli-width,0.16359964260677243,0,0,0.07692307692307693
restore-cursor,0.2890534107373996,2,1.5,0,onetime,0.36811693865093176,0,0,0.5
each-async,0.2242532999155963,0,1.5,1,onetime,0.36811693865093176,0,0,0.5
restore-cursor,0.2890534107373996,2,1.5,0,exit-hook,0.2728476995633949,0,0,0.5
inquirer,0.20799453398593165,0,0.6170212765957447,20,ansi-escapes,0.16359964260677243,0,0,0.07692307692307693
sinon,0.16865946821036107,0,1,1,samsam,0.34371359890109887,0,0,0.25
formatio,0.18582989354395607,0,2,1,samsam,0.34371359890109887,0,0,1
sinon,0.16865946821036107,0,1,1,lolex,0.18582989354395607,0,0,0.25
yeoman-generator,0.16865946821036107,0,0.2731122088920254,26,read-chunk,0.1536748608763032,0,0,0.02564102564102564
mem-fs-editor,0.1536748608763032,0,0.4936708860759494,6,ejs,0.16306162774725275,0,0,0.1
mem-fs-editor,0.1536748608763032,0,0.4936708860759494,6,commondir,0.16306162774725275,0,0,0.1
istextorbinary,0.19617486087630318,2,1.5,0,textextensions,0.2333706387362637,0,0,0.5
istextorbinary,0.19617486087630318,2,1.5,0,binaryextensions,0.2333706387362637,0,0,0.5
html-wiring,0.1536748608763032,0,0.23580786026200876,0,detect-newline,0.21530813873626373,0,0,0.5
ast-query,0.21530813873626373,0,0.5151515151515151,2,traverse,0.18660238358516482,0,0,0.2
error,0.1536748608763032,0,1.5,0,string-template,0.21530813873626373,0,0,0.5
koa,0.15,0,0.7906976744186047,5,co,0.4671619643078226,0,0,0.043478260869565216
wrap-fn,0.2888382444542158,1,2,0,co,0.4671619643078226,0,0,1
composition,0.15554347826086956,0,1.5,1,co,0.4671619643078226,0,0,0.5
download,0.23622654648562502,0,0.2627906976744186,9,is-url,0.16338107531552193,0,0,0.06666666666666667
download,0.23622654648562502,0,0.2627906976744186,9,gulp-rename,0.16338107531552193,0,0,0.06666666666666667
fd-slicer,0.46614157736038336,2,2,0,pend,0.5462203407563258,0,0,1
strip-dirs,0.239956724011578,0,0.5454545454545455,1,is-natural-number,0.18399386923497357,0,0,0.16666666666666666
decompress-unzip,0.1710431986915582,3.6166666666666667,0.42105263157894735,0,stat-mode,0.17075924400267184,0,0,0.14285714285714285
decompress-unzip,0.1710431986915582,3.6166666666666667,0.42105263157894735,0,is-zip,0.17075924400267184,0,0,0.14285714285714285
decompress-targz,0.1710431986915582,0.95,0.41052631578947374,0,is-gzip,0.17421911800311715,0,0,0.16666666666666666
